zip,lat,long,city,state,county
93442,35.37953,-120.844745,Morro Bay,CA,
93444,35.029806,-120.489413,Nipomo,CA,
93445,35.10187,-120.608044,Oceano,CA,
93446,35.635248,-120.670676,Adelaide,CA,
93449,35.149212,-120.651788,Shell Beach,CA,
93450,35.985685,-120.861191,San Ardo,CA,
93451,35.753209,-120.696532,Parkfield,CA,
93452,35.666815,-121.144033,San Simeon,CA,
93453,35.341254,-120.3202,California Valle,CA,
93454,34.954538,-120.43245,Santa Maria,CA,
93455,34.879786,-120.429128,Orcutt,CA,
93460,34.623966,-120.071332,Santa Ynez,CA,
93461,35.651273,-120.372047,Shandon,CA,
93463,34.609931,-120.129286,Ballard,CA,
93465,35.555082,-120.710737,Templeton,CA,
93501,35.047767,-118.173475,Mojave,CA,
93505,35.127783,-117.965142,California City,CA,
93510,34.483541,-118.195929,Acton,CA,
93512,37.798099,-118.498526,Benton,CA,
93513,37.167857,-118.291597,Big Pine,CA,
93514,37.386301,-118.44156,Toms Place,CA,
93516,35.003748,-117.662921,Boron,CA,
93517,38.256601,-119.208025,Bridgeport,CA,
93518,35.356798,-118.410264,Havilah,CA,
93519,35.282558,-117.993868,Cantil,CA,
93523,34.930507,-117.915384,North Edwards,CA,
93526,36.839578,-118.204808,Independence,CA,
93527,35.674498,-117.834844,Pearsonville,CA,
93528,35.370655,-117.637325,Johannesburg,CA,
93529,37.777324,-119.082492,June Lake,CA,
93531,35.237502,-118.607563,Keene,CA,
93532,34.668297,-118.444719,Elizabeth Lake,CA,
93534,34.690888,-118.149129,Lancaster,CA,
93535,34.684751,-118.063245,Hi Vista,CA,
93536,34.673619,-118.213336,Quartz Hill,CA,
93541,37.988988,-119.123413,Lee Vining,CA,
93543,34.547372,-117.957405,Juniper Hills,CA,
93544,34.495914,-117.798841,Crystalaire,CA,
93545,36.579781,-118.057824,Lone Pine,CA,
93546,37.642361,-118.976383,Crowley Lake,CA,
93550,34.571483,-118.061306,Lake Los Angeles,CA,
93551,34.601404,-118.181207,Leona Valley,CA,
93553,34.491124,-117.902893,Juniper Hills,CA,
93554,35.352176,-117.726396,Randsburg,CA,
93555,35.631376,-117.679733,China Lake Nwc,CA,
93560,34.863117,-118.19636,Willow Springs,CA,
93561,35.129776,-118.522227,Bear Valley Spri,CA,
93562,35.760817,-117.382992,Argus,CA,
93563,34.339014,-117.8271,Valyermo,CA,
93601,37.407631,-119.723251,Ahwahnee,CA,
93602,37.072635,-119.457202,Auberry,CA,
93604,37.324359,-119.556839,Bass Lake,CA,
93608,36.492123,-120.335252,Cantua Creek,CA,
93609,36.535847,-119.844581,Caruthers,CA,
93610,37.101371,-120.269077,Chowchilla,CA,
93612,36.823146,-119.689757,Clovis,CA,
93614,37.221378,-119.745545,Coarsegold,CA,
93615,36.524266,-119.287023,Cutler,CA,
93616,36.654306,-119.59291,Del Rey,CA,
93618,36.534931,-119.39087,Dinuba,CA,
93620,37.00253,-120.633348,Dos Palos,CA,
93621,36.744635,-119.089931,Dunlap,CA,
93622,36.8651,-120.470048,Firebaugh,CA,
93623,37.51692,-119.642005,Fish Camp,CA,
93625,36.628153,-119.671025,Fowler,CA,
93626,37.002416,-119.696501,Friant,CA,
93627,36.499231,-120.093598,Helm,CA,
93630,36.730576,-120.072444,Kerman,CA,
93631,36.508047,-119.543298,Kingsburg,CA,
93633,36.780601,-119.068201,Kings Canyon Nat,CA,
93635,37.06266,-120.854387,Los Banos,CA,
93637,36.94026,-120.081966,Madera,CA,
93638,36.968726,-120.012778,Madera,CA,
93640,36.742365,-120.409287,Mendota,CA,
93641,36.68938,-119.047718,Miramonte,CA,
93643,37.212531,-119.514324,North Fork,CA,
93644,37.347561,-119.644854,Oakhurst,CA,
93645,37.086874,-119.745369,O Neals,CA,
93646,36.624283,-119.313502,Orange Cove,CA,
93647,36.546368,-119.281522,Orosi,CA,
93648,36.610265,-119.537482,Parlier,CA,
93650,36.841107,-119.800359,Pinedale,CA,
93651,36.993799,-119.526771,Prather,CA,
93652,36.598928,-119.903158,Raisin,CA,
93653,37.27898,-119.876567,Raymond,CA,
93654,36.604406,-119.437785,Reedley,CA,
93656,36.429525,-119.871953,Riverdale,CA,
93657,36.7243,-119.547796,Sanger,CA,
93660,36.605869,-120.188934,San Joaquin,CA,
93662,36.569524,-119.617026,Selma,CA,
93664,37.139695,-119.273031,Shaver Lake,CA,
93667,36.99434,-119.391415,Tollhouse,CA,
93668,36.658376,-120.261655,Tranquillity,CA,
93669,37.281028,-119.557014,Wishon,CA,
93675,36.707146,-119.181449,Squaw Valley,CA,
93701,36.748727,-119.786705,Fresno,CA,
93702,36.739954,-119.753215,Fresno,CA,
93703,36.768445,-119.759401,Fresno,CA,
93704,36.798781,-119.799745,Fig Garden Villa,CA,
93705,36.786285,-119.828617,Fresno,CA,
93706,36.700589,-119.820408,Easton,CA,
93710,36.823643,-119.76205,Fresno,CA,
93711,36.830297,-119.831896,Fresno,CA,
93720,36.857944,-119.765522,Fresno,CA,
93721,36.737714,-119.784273,Fresno,CA,
93722,36.791779,-119.880119,Fresno,CA,
93725,36.675312,-119.742477,Calwa,CA,
93726,36.794943,-119.760445,Fresno,CA,
93727,36.752796,-119.706055,Fresno,CA,
93728,36.758095,-119.811314,Fresno,CA,
93901,36.667693,-121.659589,Salinas,CA,
93905,36.681143,-121.617606,Salinas,CA,
93906,36.710339,-121.643805,Salinas,CA,
93907,36.765385,-121.665588,Prunedale,CA,
93908,36.601122,-121.672861,Salinas,CA,
93920,36.245798,-121.700897,Big Sur,CA,
93923,36.545693,-121.894875,Carmel,CA,
93924,36.478709,-121.724356,Carmel Valley,CA,
93925,36.595042,-121.431964,Chualar,CA,
93926,36.490038,-121.410347,Gonzales,CA,
93927,36.320178,-121.24507,Greenfield,CA,
93930,36.202776,-121.127329,King City,CA,
93932,35.989287,-121.205946,Lockwood,CA,
93933,36.684922,-121.793383,Marina,CA,
93940,36.595642,-121.8848,Del Rey Oaks,CA,
93941,36.644627,-121.804999,Fort Ord,CA,
93950,36.616737,-121.921957,Pacific Grove,CA,
93953,36.590735,-121.942044,Pebble Beach,CA,
93955,36.609208,-121.835724,Sand City,CA,
93960,36.41964,-121.324286,Soledad,CA,
94002,37.517433,-122.292671,Belmont,CA,
94005,37.681104,-122.400118,Brisbane,CA,
94010,37.575884,-122.362952,Hillsborough,CA,
94014,37.698187,-122.452679,Colma,CA,
94015,37.678696,-122.478015,Daly City,CA,
94019,37.479057,-122.445929,Half Moon Bay,CA,
94020,37.272285,-122.293889,La Honda,CA,
94021,37.254437,-122.281996,Loma Mar,CA,
94022,37.381432,-122.125754,Los Altos,CA,
94024,37.354745,-122.086205,Los Altos,CA,
94025,37.453401,-122.179136,West Menlo Park,CA,
94027,37.456255,-122.200198,Atherton,CA,
94028,37.378859,-122.208131,Ladera,CA,
94030,37.600382,-122.401985,Millbrae,CA,
94035,37.41001,-122.051944,Moffett Field,CA,
94038,37.531039,-122.50683,Moss Beach,CA,
94040,37.385532,-122.087983,Mountain View,CA,
94041,37.389347,-122.078341,Mountain View,CA,
94043,37.405567,-122.077468,Mountain View,CA,
94044,37.619559,-122.481607,Pacifica,CA,
94060,37.206518,-122.364876,Pescadero,CA,
94061,37.464661,-122.230406,Redwood City,CA,
94062,37.452119,-122.255879,Woodside,CA,
94063,37.481544,-122.209134,Redwood City,CA,
94065,37.533128,-122.248564,Redwood City,CA,
94066,37.624742,-122.429021,San Bruno,CA,
94070,37.496859,-122.267356,San Carlos,CA,
94074,37.325513,-122.355552,San Gregorio,CA,
94080,37.65382,-122.4347,South San Franci,CA,
94086,37.376407,-122.023771,Sunnyvale,CA,
94087,37.350214,-122.034859,Sunnyvale,CA,
94089,37.398255,-122.000637,Sunnyvale,CA,
94102,37.781334,-122.416728,San Francisco,CA,
94103,37.77254,-122.414664,San Francisco,CA,
94104,37.791487,-122.401826,San Francisco,CA,
94105,37.786427,-122.389229,San Francisco,CA,
94107,37.762147,-122.397099,San Francisco,CA,
94108,37.792931,-122.40791,San Francisco,CA,
94109,37.791687,-122.418579,San Francisco,CA,
94110,37.750858,-122.415344,San Francisco,CA,
94111,37.797376,-122.400147,San Francisco,CA,
94112,37.71954,-122.441081,San Francisco,CA,
94114,37.758716,-122.432977,San Francisco,CA,
94115,37.785607,-122.435835,San Francisco,CA,
94116,37.744144,-122.486296,San Francisco,CA,
94117,37.771234,-122.441272,San Francisco,CA,
94118,37.781174,-122.461414,San Francisco,CA,
94121,37.778616,-122.489178,San Francisco,CA,
94122,37.759326,-122.483647,San Francisco,CA,
94123,37.799865,-122.434163,San Francisco,CA,
94124,37.730888,-122.388649,San Francisco,CA,
94127,37.735385,-122.457116,San Francisco,CA,
94129,37.800507,-122.464958,San Francisco,CA,
94130,37.823128,-122.369319,San Francisco,CA,
94131,37.745032,-122.438335,San Francisco,CA,
94132,37.721118,-122.47545,San Francisco,CA,
94133,37.800175,-122.409081,San Francisco,CA,
94134,37.718968,-122.409577,San Francisco,CA,
94301,37.444324,-122.149685,Palo Alto,CA,
94303,37.455641,-122.131902,East Palo Alto,CA,
94304,37.433424,-122.184234,Palo Alto,CA,
94305,37.423573,-122.161867,Stanford,CA,
94306,37.418009,-122.127375,Palo Alto,CA,
94401,37.572271,-122.320262,Russian River,CA,
94402,37.550685,-122.32762,San Mateo,CA,
94403,37.539495,-122.299796,San Mateo,CA,
94404,37.551614,-122.263577,Foster City,CA,
94501,37.764783,-122.260516,Coast Guard Isla,CA,
94507,37.853695,-122.022868,Alamo,CA,
94508,38.576906,-122.447732,Angwin,CA,
94509,37.993917,-121.808906,Antioch,CA,
94510,38.068459,-122.161392,Benicia,CA,
94512,38.150402,-121.844318,Birds Landing,CA,
94513,37.932415,-121.689427,Brentwood,CA,
94514,37.902616,-121.602211,Byron,CA,
94515,38.582305,-122.581384,Calistoga,CA,
94517,37.915442,-121.909967,Clayton,CA,
94518,37.950434,-122.026296,Concord,CA,
94519,37.984082,-122.011948,Concord,CA,
94520,37.982259,-122.036178,Concord,CA,
94521,37.957503,-121.974955,Concord,CA,
94523,37.954002,-122.07371,Pleasant Hill,CA,
94525,38.051865,-122.217659,Crockett,CA,
94526,37.813985,-121.96598,Danville,CA,
94528,37.83883,-121.960951,Diablo,CA,
94530,37.915633,-122.298521,El Cerrito,CA,
94533,38.267084,-122.03565,Fairfield,CA,
94535,38.274313,-121.946317,Travis Afb,CA,
94536,37.560493,-121.999935,Fremont,CA,
94538,37.530815,-121.971215,Fremont,CA,
94539,37.517579,-121.928733,Fremont,CA,
94541,37.674048,-122.089418,Hayward,CA,
94542,37.658566,-122.047236,Hayward,CA,
94544,37.637443,-122.067029,Hayward,CA,
94545,37.633245,-122.0971,Hayward,CA,
94546,37.701527,-122.078183,Castro Valley,CA,
94547,38.006649,-122.263702,Hercules,CA,
94548,37.9818,-121.672149,Knightsen,CA,
94549,37.896105,-122.11194,Lafayette,CA,
94550,37.68299,-121.762983,Livermore,CA,
94552,37.713107,-122.038113,Castro Valley,CA,
94553,37.993246,-122.111693,Pacheco,CA,
94555,37.573458,-122.046925,Fremont,CA,
94556,37.843653,-122.124185,Moraga,CA,
94558,38.328137,-122.305518,Spanish Flat,CA,
94559,38.290362,-122.284086,Napa,CA,
94560,37.536812,-122.031956,Newark,CA,
94561,37.994034,-121.703623,Oakley,CA,
94563,37.878659,-122.172848,Orinda,CA,
94564,37.996903,-122.287477,Pinole,CA,
94565,38.016887,-121.908178,Shore Acres,CA,
94566,37.665804,-121.8755,Pleasanton,CA,
94567,38.678192,-122.472244,Pope Valley,CA,
94568,37.716597,-121.922589,Dublin,CA,
94569,38.046013,-122.186649,Port Costa,CA,
94571,38.163734,-121.701635,Rio Vista,CA,
94572,38.03069,-122.258139,Rodeo,CA,
94574,38.513776,-122.461921,Saint Helena,CA,
94577,37.720467,-122.158705,San Leandro,CA,
94578,37.702377,-122.123969,San Leandro,CA,
94579,37.689209,-122.150659,San Leandro,CA,
94580,37.678671,-122.129547,San Lorenzo,CA,
94583,37.756188,-121.952224,San Ramon,CA,
94585,38.240834,-122.042003,Suisun City,CA,
94586,37.609403,-121.898636,Sunol,CA,
94587,37.589458,-122.049702,Union City,CA,
94588,37.687311,-121.8957,Pleasanton,CA,
94589,38.148345,-122.249333,American Canyon,CA,
94590,38.105302,-122.247367,Vallejo,CA,
94591,38.09853,-122.212354,Vallejo,CA,
94592,38.094654,-122.27273,Mare Island,CA,
94595,37.875317,-122.070259,Walnut Creek,CA,
94596,37.905279,-122.054909,Walnut Creek,CA,
94598,37.919424,-122.025879,Walnut Creek,CA,
94599,38.403813,-122.358506,Yountville,CA,
94601,37.780595,-122.216587,Oakland,CA,
94602,37.801133,-122.210368,Oakland,CA,
94603,37.740239,-122.171017,Oakland,CA,
94605,37.764132,-122.163326,Oakland,CA,
94606,37.79565,-122.24292,Oakland,CA,
94607,37.807084,-122.285051,Oakland,CA,
94608,37.836466,-122.280363,Emeryville,CA,
94609,37.836096,-122.26367,Oakland,CA,
94610,37.812636,-122.244322,Oakland,CA,
94611,37.828157,-122.22683,Piedmont,CA,
94612,37.808473,-122.266774,Oakland,CA,
94613,37.782427,-122.181585,Oakland,CA,
94618,37.84368,-122.24191,Piedmont,CA,
94619,37.787786,-122.18838,Oakland,CA,
94621,37.758924,-122.185335,Oakland,CA,
94702,37.865611,-122.285126,Berkeley,CA,
94703,37.863028,-122.274914,Berkeley,CA,
94704,37.866428,-122.257048,Berkeley,CA,
94705,37.85711,-122.249964,Berkeley,CA,
94706,37.890045,-122.295394,Albany,CA,
94707,37.893118,-122.276517,Kensington,CA,
94708,37.890829,-122.25976,Kensington,CA,
94709,37.878397,-122.265461,Berkeley,CA,
94710,37.869603,-122.295929,Berkeley,CA,
94801,37.940039,-122.36201,Richmond,CA,
94803,37.969287,-122.290092,El Sobrante,CA,
94804,37.926523,-122.33421,Richmond,CA,
94805,37.941719,-122.323756,Richmond,CA,
94806,37.972374,-122.336929,San Pablo,CA,
94901,37.969144,-122.510502,San Rafael,CA,
94903,38.015044,-122.54521,Civic Center,CA,
94904,37.950599,-122.535501,Kentfield,CA,
94920,37.889885,-122.472627,Belvedere,CA,
94922,38.339264,-122.951364,Bodega,CA,
94923,38.330921,-123.037308,Bodega Bay,CA,
94924,37.907875,-122.694655,Bolinas,CA,
94925,37.922256,-122.513202,Corte Madera,CA,
94928,38.347027,-122.69408,Rohnert Park,CA,
94930,37.988289,-122.593711,Fairfax,CA,
94931,38.325918,-122.704831,Cotati,CA,
94933,38.012178,-122.69074,Forest Knolls,CA,
94937,38.083514,-122.856774,Inverness,CA,
94938,38.013929,-122.701576,Lagunitas,CA,
94939,37.936743,-122.536202,Larkspur,CA,
94940,38.176221,-122.890011,Marshall,CA,
94941,37.895757,-122.533885,Mill Valley,CA,
94945,38.1163,-122.571416,Novato,CA,
94946,38.054622,-122.696402,Nicasio,CA,
94947,38.097258,-122.583691,Novato,CA,
94949,38.061837,-122.540408,Novato,CA,
94951,38.315948,-122.671772,Penngrove,CA,
94952,38.240349,-122.677727,Petaluma,CA,
94954,38.250739,-122.615536,Petaluma,CA,
94956,38.064794,-122.81621,Point Reyes Stat,CA,
94960,37.984579,-122.571062,San Anselmo,CA,
94963,38.017155,-122.67784,San Geronimo,CA,
94965,37.860147,-122.494555,Sausalito,CA,
94970,37.901992,-122.639305,Stinson Beach,CA,
94972,38.315729,-122.924457,Valley Ford,CA,
94973,38.006933,-122.638247,Woodacre,CA,
95002,37.427659,-121.968597,Alviso,CA,
95003,36.978477,-121.891979,Aptos,CA,
95004,36.878522,-121.639781,Aromas,CA,
95005,37.086183,-122.083869,Ben Lomond,CA,
95006,37.149934,-122.133053,Boulder Creek,CA,
95008,37.280007,-121.95539,Campbell,CA,
95010,36.977359,-121.952145,Capitola,CA,
95012,36.77142,-121.747368,Castroville,CA,
95013,37.216721,-121.746021,Coyote,CA,
95014,37.317363,-122.038604,Monte Vista,CA,
95017,37.06306,-122.225735,Davenport,CA,
95018,37.063124,-122.062162,Felton,CA,
95019,36.936483,-121.776761,Freedom,CA,
95020,37.016005,-121.57825,Gilroy,CA,
95023,36.848404,-121.387101,Hollister,CA,
95030,37.211677,-121.978684,Monte Sereno,CA,
95032,37.231571,-121.950088,Los Gatos,CA,
95035,37.436491,-121.892885,Milpitas,CA,
95037,37.129171,-121.64636,Morgan Hill,CA,
95043,36.49478,-121.032853,Paicines,CA,
95045,36.849856,-121.532721,San Juan Bautist,CA,
95046,37.091118,-121.599901,San Martin,CA,
95050,37.34732,-121.954079,Santa Clara,CA,
95051,37.346992,-121.983848,Santa Clara,CA,
95054,37.394673,-121.95394,Santa Clara,CA,
95060,36.982946,-122.043612,Scotts Valley,CA,
95062,36.972101,-121.988055,Santa Cruz,CA,
95064,36.995851,-122.057803,Santa Cruz,CA,
95065,37.003319,-121.982557,Santa Cruz,CA,
95066,37.057841,-122.014961,Scotts Valley,CA,
95070,37.272871,-122.018238,Saratoga,CA,
95073,37.003525,-121.950255,Soquel,CA,
95076,36.920515,-121.763437,La Selva Beach,CA,
95110,37.32966,-121.890299,San Jose,CA,
95111,37.282276,-121.824038,San Jose,CA,
95112,37.341388,-121.880414,San Jose,CA,
95113,37.335188,-121.887227,San Jose,CA,
95116,37.351342,-121.850221,San Jose,CA,
95117,37.308896,-121.962126,San Jose,CA,
95118,37.256162,-121.889845,San Jose,CA,
95119,37.230135,-121.790067,San Jose,CA,
95120,37.217538,-121.861547,San Jose,CA,
95121,37.30593,-121.811939,San Jose,CA,
95122,37.329313,-121.833949,San Jose,CA,
95123,37.244594,-121.830502,San Jose,CA,
95124,37.256844,-121.920831,San Jose,CA,
95125,37.296187,-121.895476,San Jose,CA,
95126,37.322482,-121.917398,San Jose,CA,
95127,37.3664,-121.819516,San Jose,CA,
95128,37.314657,-121.934364,San Jose,CA,
95129,37.306537,-122.000494,San Jose,CA,
95130,37.288628,-121.979182,San Jose,CA,
95131,37.386368,-121.879977,San Jose,CA,
95132,37.40408,-121.860336,San Jose,CA,
95133,37.372875,-121.855959,San Jose,CA,
95134,37.413999,-121.943399,San Jose,CA,
95135,37.297539,-121.757228,San Jose,CA,
95136,37.268423,-121.847625,San Jose,CA,
95138,37.246259,-121.778641,San Jose,CA,
95139,37.225162,-121.766867,San Jose,CA,
95140,37.316087,-121.639948,Mount Hamilton,CA,
95141,37.169912,-121.755808,San Jose,CA,
95148,37.329765,-121.792111,San Jose,CA,
95202,37.960632,-121.287087,Stockton,CA,
95203,37.956515,-121.307688,Stockton,CA,
95204,37.974302,-121.315364,Stockton,CA,
95205,37.960986,-121.259241,Stockton,CA,
95206,37.931643,-121.287169,Stockton,CA,
95207,38.002025,-121.32056,Stockton,CA,
95209,38.033105,-121.343292,Stockton,CA,
95210,38.024997,-121.297229,Stockton,CA,
95211,37.980364,-121.310336,Univ Of The Paci,CA,
95212,38.034428,-121.246018,Stockton,CA,
95215,37.968545,-121.215295,Stockton,CA,
95219,38.010233,-121.363712,Stockton,CA,
95220,38.200413,-121.218576,Acampo,CA,
95222,38.064011,-120.55437,Angels Camp,CA,
95223,38.24175,-120.342231,Bear Valley,CA,
95228,37.937246,-120.638374,Copperopolis,CA,
95230,37.944771,-120.852343,Farmington,CA,
95231,37.877982,-121.282704,French Camp,CA,
95232,38.351557,-120.594546,Glencoe,CA,
95236,38.021869,-121.074442,Linden,CA,
95237,38.162436,-121.135611,Lockeford,CA,
95240,38.123579,-121.263034,Lodi,CA,
95242,38.132989,-121.311814,Lodi,CA,
95245,38.328918,-120.567705,Mokelumne Hill,CA,
95246,38.220363,-120.548137,Mountain Ranch,CA,
95247,38.126896,-120.461772,Murphys,CA,
95249,38.186732,-120.668703,San Andreas,CA,
95251,38.101472,-120.467879,Vallecito,CA,
95252,38.154355,-120.859742,Valley Springs,CA,
95255,38.406201,-120.515862,West Point,CA,
95257,38.384566,-120.442356,Wilseyville,CA,
95258,38.155124,-121.308632,Woodbridge,CA,
95301,37.353154,-120.600837,Atwater,CA,
95303,37.452455,-120.700152,Ballico,CA,
95306,37.441409,-120.069017,Catheys Valley,CA,
95307,37.588097,-120.949936,Ceres,CA,
95309,37.856829,-120.406673,Chinese Camp,CA,
95310,38.03975,-120.405552,Columbia,CA,
95311,37.738642,-119.985813,Coulterville,CA,
95313,37.438956,-121.019893,Crows Landing,CA,
95315,37.428629,-120.775489,Delhi,CA,
95316,37.538419,-120.796474,Denair,CA,
95317,37.13452,-120.483235,El Nido,CA,
95320,37.804428,-120.990044,Escalon,CA,
95321,37.840899,-120.191809,Groveland,CA,
95322,37.242456,-121.003965,Gustine,CA,
95323,37.619989,-120.71722,Hickman,CA,
95324,37.408377,-120.856144,Hilmar,CA,
95325,37.492226,-120.226443,Hornitos,CA,
95326,37.594364,-120.865281,Hughson,CA,
95327,37.906544,-120.494567,Jamestown,CA,
95329,37.678915,-120.358131,La Grange,CA,
95330,37.820897,-121.282652,Lathrop,CA,
95333,37.234175,-120.251737,Le Grand,CA,
95334,37.376168,-120.716156,Livingston,CA,
95335,38.20336,-120.001159,Cold Springs,CA,
95336,37.80875,-121.21856,Manteca,CA,
95338,37.503918,-119.892496,Mariposa,CA,
95340,37.300724,-120.461668,Red Top,CA,
95345,37.571009,-119.946548,Midpines,CA,
95346,38.105576,-120.131762,Mi Wuk Village,CA,
95348,37.326964,-120.500897,Merced,CA,
95350,37.674649,-121.011303,Modesto,CA,
95351,37.625022,-121.006033,Modesto,CA,
95354,37.644526,-120.968323,Modesto,CA,
95355,37.673515,-120.954658,Modesto,CA,
95356,37.699431,-121.027051,Modesto,CA,
95360,37.317591,-121.025943,Newman,CA,
95361,37.775323,-120.849474,Knights Ferry,CA,
95363,37.490592,-121.140732,Patterson,CA,
95364,38.341062,-119.865195,Pinecrest,CA,
95366,37.753286,-121.122909,Ripon,CA,
95367,37.732809,-120.943019,Riverbank,CA,
95368,37.70713,-121.090484,Salida,CA,
95369,37.514359,-120.481615,Snelling,CA,
95370,37.995692,-120.338498,Sonora,CA,
95372,37.992794,-120.259892,Soulsbyville,CA,
95374,37.32575,-120.869856,Stevinson,CA,
95376,37.742116,-121.419723,Tracy,CA,
95379,37.971339,-120.237496,Tuolumne,CA,
95380,37.503605,-120.850511,Turlock,CA,
95383,38.044722,-120.2155,Twain Harte,CA,
95386,37.650988,-120.753862,Waterford,CA,
95388,37.39233,-120.6132,Winton,CA,
95401,38.443123,-122.751722,Santa Rosa,CA,
95403,38.477273,-122.748528,Santa Rosa,CA,
95404,38.449556,-122.689524,Santa Rosa,CA,
95405,38.438279,-122.66988,Santa Rosa,CA,
95407,38.410462,-122.727896,Santa Rosa,CA,
95409,38.461242,-122.642125,Santa Rosa,CA,
95410,39.215934,-123.721366,Albion,CA,
95411,40.161039,-123.610187,95411,CA,
95412,38.714485,-123.314214,Annapolis,CA,
95414,40.290394,-123.649246,95414,CA,
95415,39.035007,-123.401954,Boonville,CA,
95417,39.700531,-123.554982,Branscomb,CA,
95420,39.365102,-123.798489,Caspar,CA,
95421,38.566335,-123.182896,Cazadero,CA,
95422,38.957138,-122.636089,Clearlake,CA,
95423,39.034838,-122.66873,Clearlake Oaks,CA,
95425,38.799396,-123.011725,Cloverdale,CA,
95427,39.249919,-123.585652,Comptche,CA,
95428,39.801864,-123.215015,Covelo,CA,
95429,39.709298,-123.298294,Dos Rios,CA,
